stock_name,2013,2014,2015,2016,2017,2018,2019,2020
빅텍,48.0,75.0,62.0,34.0,44.0,35.0,77.0,106.0
빙그레,4285.0,4282.0,2798.0,3249.0,3349.0,3868.0,4644.0,3944.0
빛샘전자,224.0,1078.0,479.0,500.0,598.0,291.0,333.0,194.0
사람인에이치알,465.0,280.0,784.0,947.0,310.0,1515.0,2314.0,1965.0
사조대림,144.0,1048.0,2052.0,1147.0,4813.0,1663.0,12182.0,4602.0
사조동아원,184.0,1152.0,686.0,79.0,408.0,135.0,8.0,73.0
사조산업,983.0,4601.0,3881.0,5341.0,8847.0,7202.0,2585.0,1496.0
사조씨푸드,298.0,541.0,351.0,439.0,1124.0,733.0,328.0,455.0
사조오양,962.0,684.0,1329.0,1204.0,2546.0,845.0,1402.0,1959.0
삼강엠앤티,1131.0,287.0,592.0,215.0,5766.0,2126.0,796.0,270.0
삼기,814.0,496.0,522.0,406.0,353.0,17.0,53.0,195.0
삼륭물산,292.0,121.0,453.0,628.0,272.0,3.0,40.0,363.0
삼목에스폼,2214.0,4112.0,3394.0,0.0,0.0,0.0,0.0,0.0
삼보모터스,4120.0,1774.0,1507.0,1383.0,471.0,297.0,953.0,392.0
삼보산업,3765.0,2365.0,301.0,2869.0,4642.0,2109.0,246.0,219.0
삼보판지,840.0,836.0,1975.0,2212.0,512.0,4029.0,1784.0,2263.0
삼부토건,22740.0,34202.0,72817.0,49729.0,2816.0,2535.0,27.0,127.0
삼성SDI,2908.0,1517.0,766.0,3133.0,9824.0,10484.0,5331.0,8593.0
삼성공조,1561.0,1286.0,1075.0,961.0,1398.0,781.0,593.0,673.0
삼성머스트스팩5호,,,,,,,,
삼성물산,,,,,,,,
삼성바이오로직스,,,,3115.0,1466.0,3387.0,3067.0,3642.0
삼성생명,3059.0,7062.0,6418.0,11407.0,6494.0,9268.0,5443.0,7049.0
삼성스팩4호,,,,,,,,
삼성에스디에스,4312.0,5338.0,5676.0,5997.0,6856.0,8137.0,9521.0,5733.0
삼성엔지니어링,19128.0,1487.0,35301.0,155.0,329.0,313.0,1637.0,1288.0
삼성전기,4257.0,6481.0,146.0,193.0,2139.0,8685.0,6806.0,7993.0
삼성전자,197841.0,153105.0,126305.0,157967.0,299868.0,6461.0,3166.0,3841.0
삼성제약,1669.0,1304.0,39.0,660.0,189.0,41.0,118.0,653.0
삼성중공업,2914.0,693.0,5879.0,485.0,930.0,729.0,2170.0,2454.0
삼성증권,148.0,3090.0,3501.0,2531.0,3135.0,3741.0,4388.0,5686.0
삼성출판사,304.0,453.0,370.0,560.0,338.0,33.0,487.0,5322.0
삼성카드,2368.0,5685.0,2892.0,3063.0,3528.0,3178.0,3225.0,3737.0
삼성화재,,,,,,,,
삼아알미늄,34.0,80.0,303.0,92.0,11.0,252.0,450.0,319.0
삼아제약,1178.0,1322.0,1173.0,1617.0,951.0,355.0,1671.0,20.0
삼양사,4524.0,6106.0,7971.0,9000.0,3543.0,4489.0,3375.0,5738.0
삼양식품,486.0,539.0,418.0,2431.0,3808.0,4623.0,7906.0,8922.0
삼양옵틱스,,,,1597.0,1784.0,1246.0,1351.0,213.0
삼양통상,1130.0,3405.0,3509.0,7618.0,8310.0,8445.0,15112.0,17515.0
삼양패키징,,,,1704.0,1966.0,1507.0,1998.0,2273.0
삼양홀딩스,4366.0,329.0,6011.0,2923.0,4871.0,9043.0,3987.0,13218.0
삼영무역,1255.0,1342.0,1184.0,1518.0,1742.0,1765.0,1940.0,1600.0
삼영에스앤씨,,,,,,,,
삼영엠텍,154.0,23.0,77.0,222.0,136.0,109.0,273.0,576.0
삼영이엔씨,870.0,826.0,598.0,859.0,357.0,68.0,1070.0,289.0
삼영전자,,,,,,,,
삼영화학,,,,,,,,
삼원강재,375.0,363.0,396.0,355.0,275.0,298.0,261.0,204.0
삼익THK,836.0,852.0,860.0,799.0,1364.0,875.0,158.0,215.0
삼익악기,668.0,143.0,105.0,80.0,63.0,162.0,163.0,120.0
삼일,,,,,,,,
삼일기업공사,114.0,128.0,256.0,0.0,0.0,0.0,0.0,0.0
삼일씨엔에스,,,,3052.0,346.0,0.0,211.0,0.0
삼일제약,1521.0,2173.0,115.0,174.0,248.0,1621.0,129.0,219.0
삼정펄프,5293.0,2626.0,3172.0,7729.0,4172.0,70.0,1868.0,10743.0
삼지전자,313.0,215.0,913.0,1468.0,1749.0,864.0,892.0,1745.0
삼진,,,,,,,,
삼진엘앤디,107.0,418.0,457.0,93.0,543.0,75.0,24.0,63.0
삼진제약,627.0,1664.0,2172.0,2423.0,2891.0,2075.0,966.0,2266.0
삼천당제약,452.0,595.0,570.0,345.0,585.0,409.0,488.0,45.0
삼천리,12459.0,4630.0,10413.0,9694.0,3709.0,8995.0,10614.0,9248.0
삼천리자전거,710.0,817.0,1014.0,620.0,306.0,1158.0,642.0,1090.0
삼표시멘트,2279.0,3045.0,101.0,468.0,338.0,40.0,173.0,128.0
삼현철강,483.0,822.0,56.0,627.0,407.0,468.0,424.0,500.0
삼호개발,223.0,155.0,366.0,674.0,860.0,855.0,907.0,802.0
삼화네트웍스,90.0,43.0,49.0,188.0,19.0,76.0,18.0,25.0
삼화왕관,3962.0,4245.0,5224.0,5331.0,4516.0,5327.0,4547.0,819.0
삼화전기,147.0,14.0,659.0,111.0,1293.0,845.0,460.0,637.0
삼화전자,,,,,,,,
삼화콘덴서,,,,,,,,
삼화페인트,,,,,,,,
상보,410.0,490.0,244.0,848.0,218.0,1062.0,287.0,69.0
상상인,,,,1457.0,2183.0,2943.0,2282.0,1134.0
상상인이안제2호스팩,,,,,,,0.0,0.0
상상인인더스트리,562.0,290.0,411.0,360.0,316.0,45295.0,281.0,22.0
상상인증권,64.0,101.0,52.0,68.0,75.0,198.0,95.0,27.0
상신브레이크,875.0,1027.0,1354.0,1005.0,1190.0,423.0,210.0,138.0
상신이디피,45.0,217.0,211.0,91.0,216.0,701.0,380.0,689.0
상신전자,,,,814.0,691.0,249.0,176.0,145.0
상아프론테크,568.0,330.0,618.0,411.0,524.0,854.0,820.0,169.0
상지카일룸,37.0,722.0,248.0,588.0,360.0,271.0,127.0,145.0
새로닉스,205.0,672.0,452.0,896.0,241.0,602.0,154.0,140.0
새론오토모티브,1111.0,1241.0,1291.0,1175.0,691.0,385.0,433.0,321.0
샘씨엔에스,,,,,,,,
샘코,,,,364.0,114.0,260.0,4012.0,544.0
샘표,2367.0,2265.0,4515.0,709.0,5877.0,9578.0,11148.0,15906.0
샘표식품,,,,1260.0,2518.0,3940.0,5872.0,7895.0
서남,,,,,,,260.0,228.0
서린바이오,832.0,513.0,326.0,683.0,324.0,382.0,1222.0,636.0
서부T&D,683.0,7.0,401.0,67.0,200.0,202.0,1.0,624.0
서산,13738.0,17829.0,22481.0,21950.0,195.0,39.0,60.0,323.0
서암기계공업,200.0,131.0,111.0,74.0,182.0,273.0,173.0,41.0
서연,9408.0,23262.0,1956.0,3672.0,674.0,819.0,2763.0,247.0
서연이화,0.0,1916.0,2945.0,3382.0,1264.0,245.0,1722.0,1528.0
서연탑메탈,656.0,893.0,15.0,66.0,396.0,873.0,257.0,307.0
서울가스,,,,,,,,
서울리거,3882.0,1085.0,351.0,126.0,67.0,165.0,273.0,737.0
서울바이오시스,322.0,370.0,538.0,275.0,476.0,148.0,147.0,288.0
서울반도체,619.0,118.0,291.0,626.0,700.0,1094.0,601.0,310.0
서울식품,,,,,,,,
서울옥션,134.0,194.0,456.0,383.0,197.0,463.0,423.0,172.0
서울전자통신,,,,,,,,
서울제약,93.0,101.0,111.0,613.0,1338.0,901.0,220.0,158.0
서원,,,,,,,,
서원인텍,1439.0,1659.0,1327.0,1028.0,164.0,260.0,672.0,900.0
서전기전,15835.0,2704.0,32.0,286.0,246.0,347.0,138.0,262.0
서진시스템,,,,5357.0,1091.0,4124.0,2688.0,304.0
서진오토모티브,,,,,,,,
서플러스글로벌,,,,502.0,539.0,553.0,44.0,327.0
서한,,,,,,,,
서호전기,321.0,508.0,598.0,1782.0,1198.0,1056.0,2978.0,1319.0
서흥,,,,,,,,
서희건설,422.0,46.0,78.0,176.0,191.0,208.0,331.0,632.0
석경에이티,,,,,,,251.0,229.0
선광,,,,,,,,
선데이토즈,,,,,,,,
선도전기,79.0,87.0,237.0,121.0,93.0,45.0,120.0,140.0
선익시스템,,,,0.0,1844.0,576.0,829.0,275.0
선진,,,,,,,,
선진뷰티사이언스,,,,,,,17921.0,618.0
성광벤드,2386.0,1536.0,696.0,163.0,584.0,298.0,221.0,50.0
성도이엔지,1386.0,737.0,539.0,1572.0,1480.0,1023.0,4277.0,6074.0
성문전자,356.0,158.0,123.0,69.0,174.0,11.0,102.0,53.0
성보화학,1743.0,2310.0,1631.0,3748.0,471.0,309.0,145.0,306.0
성신양회,206.0,378.0,1465.0,509.0,490.0,669.0,700.0,416.0
성안,,,,,,,,
성우전자,,,,,,,,
성우테크론,9.0,93.0,154.0,2.0,427.0,678.0,510.0,422.0
성우하이텍,2178.0,1834.0,485.0,676.0,526.0,343.0,492.0,651.0
성창기업지주,737.0,611.0,384.0,306.0,61.0,119.0,166.0,78.0
성창오토텍,566.0,211.0,151.0,180.0,243.0,309.0,30.0,114.0
성호전자,,,,,,,,
세경하이테크,,,,,,,1991.0,297.0
세기상사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
세동,106.0,137.0,312.0,191.0,423.0,209.0,579.0,811.0
세명전기,338.0,207.0,265.0,207.0,241.0,236.0,224.0,141.0
세방,1492.0,1672.0,1867.0,1841.0,1365.0,1893.0,296.0,1436.0
세방전지,5007.0,4406.0,5706.0,4568.0,4843.0,7025.0,5701.0,4916.0
세보엠이씨,548.0,783.0,1330.0,1418.0,2362.0,2399.0,810.0,693.0
세아베스틸,2922.0,3475.0,4240.0,2492.0,3560.0,590.0,483.0,6913.0
세아제강,,,,0.0,0.0,0.0,0.0,0.0
세아제강지주,19512.0,12334.0,7862.0,11201.0,4384.0,65799.0,760.0,4227.0
세아특수강,3860.0,3726.0,2284.0,2802.0,2814.0,1325.0,1304.0,526.0
세아홀딩스,120.0,24350.0,28989.0,22519.0,33612.0,8193.0,7707.0,40606.0
세영디앤씨,548.0,847.0,2852.0,1207.0,2446.0,790.0,776.0,188.0
세우글로벌,48.0,11.0,26.0,18.0,19.0,22.0,31.0,44.0
세운메디칼,197.0,138.0,71.0,193.0,212.0,223.0,219.0,243.0
세원,,,,,,,,
세원물산,305.0,23.0,1047.0,451.0,776.0,696.0,1572.0,2199.0
세원이앤씨,576.0,513.0,108.0,149.0,128.0,277.0,93.0,428.0
세원정공,,,,,,,,
세이브존I&C,571.0,667.0,681.0,717.0,764.0,673.0,590.0,262.0
세종공업,2334.0,1136.0,1137.0,736.0,384.0,997.0,257.0,757.0
세종메디칼,,,,721.0,585.0,606.0,520.0,72.0
세종텔레콤,150.0,7.0,24.0,6.0,7.0,1.0,4.0,30.0
세중,,,,,,,,
세진중공업,255.0,443.0,555.0,369.0,49.0,46.0,42.0,33.0
세진티에스,521.0,97.0,671.0,54.0,296.0,286.0,254.0,510.0
세코닉스,2140.0,1457.0,877.0,854.0,213.0,176.0,1559.0,2722.0
세틀뱅크,,,,,,,1466.0,1294.0
세하,1499.0,1999.0,1905.0,277.0,105.0,180.0,380.0,322.0
세화피앤씨,219.0,136.0,134.0,,,,,
센코,,,,,,,630.0,166.0
센트랄모텍,,,,,,,782.0,809.0
센트럴인사이트,6147.0,2626.0,2871.0,2190.0,753.0,188.0,2434.0,667.0
셀레믹스,,,,,,,381.0,671.0
셀루메드,72.0,111.0,77.0,2144.0,390.0,467.0,1735.0,4.0
셀리드,,,,317.0,956.0,1424.0,266.0,428.0
셀리버리,,,,6531.0,5438.0,1300.0,2529.0,2141.0
셀바스AI,351.0,214.0,39.0,744.0,176.0,851.0,321.0,185.0
셀바스헬스케어,0.0,14.0,31.0,1315.0,87.0,1523.0,239.0,35.0
셀트리온,,,,,,,,
셀트리온제약,183.0,405.0,332.0,291.0,80.0,276.0,241.0,585.0
셀트리온헬스케어,,,,872.0,1256.0,82.0,435.0,1605.0
소룩스,,,,,,,935.0,671.0
소리바다,,,,,,,,
소마젠,,,,,,,2145.0,1416.0
소프트센,61.0,143.0,107.0,29.0,25.0,18.0,102.0,18.0
소프트캠프,703.0,340.0,496.0,496.0,318.0,797.0,,
손오공,484.0,238.0,427.0,81.0,564.0,51.0,72.0,74.0
솔고바이오,81.0,35.0,100.0,94.0,72.0,112.0,325.0,29.0
솔루스첨단소재,,,,,,,113.0,279.0
솔루에타,2796.0,251.0,851.0,313.0,1.0,50.0,207.0,755.0
솔루엠,,,,,,,1132.0,1008.0
솔본,119.0,230.0,65.0,17.0,246.0,434.0,78.0,65.0
솔브레인,,,,,,,0.0,8144.0
솔브레인홀딩스,3885.0,2364.0,4969.0,4635.0,2532.0,5872.0,6948.0,106557.0
솔트룩스,,,,,,,249.0,117.0
송원산업,,,,,,,,
쇼박스,,,,,,,,
수산아이앤티,,,,0.0,0.0,0.0,0.0,418.0
수산중공업,77.0,113.0,21.0,52.0,56.0,10.0,3.0,78.0
수성이노베이션,266.0,305.0,0.0,0.0,0.0,0.0,0.0,0.0
수젠텍,222.0,338.0,1264.0,762.0,3679.0,3679.0,774.0,2935.0
슈펙스비앤피,30.0,110.0,14.0,2.0,659.0,311.0,394.0,57.0
슈프리마,0.0,0.0,0.0,1571.0,1284.0,1608.0,3650.0,1317.0
슈프리마아이디,,,,,,,397.0,261.0
슈프리마에이치큐,877.0,1035.0,909.0,437.0,472.0,703.0,821.0,709.0
슈피겐코리아,2771.0,8734.0,6529.0,6227.0,6613.0,7082.0,6690.0,8869.0
스맥,,,,,,,,
스카이라이프,,,,,,,,
스카이문스테크놀로지,106.0,111.0,7.0,0.0,331.0,439.0,0.0,0.0
스카이이앤엠,333.0,538.0,920.0,0.0,0.0,0.0,0.0,0.0
스킨앤스킨,245.0,755.0,296.0,151.0,199.0,134.0,54.0,200.0
스타플렉스,208.0,42.0,372.0,1103.0,1039.0,845.0,1210.0,976.0
스튜디오드래곤,,,,378.0,1053.0,1278.0,941.0,1044.0
스튜디오산타클로스,0.0,8029.0,577.0,25.0,84.0,5.0,165.0,210.0
스페코,241.0,209.0,539.0,308.0,31.0,389.0,631.0,621.0
스포츠서울,,,,411.0,29.0,808.0,1314.0,369.0
승일,1328.0,1395.0,1176.0,539.0,463.0,1343.0,99.0,136.0
시공테크,138.0,347.0,54.0,341.0,950.0,73.0,786.0,272.0
시그네틱스,0.0,0.0,0.0,69.0,19.0,73.0,267.0,436.0
시너지이노베이션,2519.0,820.0,2597.0,297.0,202.0,24.0,54.0,317.0
시노펙스,96.0,92.0,600.0,68.0,217.0,10.0,89.0,124.0
시디즈,141.0,56.0,299.0,80.0,184.0,2393.0,4655.0,10331.0
시스웍,,,,66842.0,416.0,268.0,29.0,32.0
시큐브,274.0,80.0,136.0,212.0,99.0,78.0,139.0,68.0
시티랩스,30.0,92.0,40.0,157.0,430.0,37.0,292.0,57.0
신대양제지,3433.0,4592.0,5683.0,4028.0,7032.0,19674.0,13849.0,11463.0
신도기연,,,,,,,2258.0,604.0
신도리코,2676.0,1741.0,951.0,3233.0,3222.0,3563.0,1473.0,1365.0
신라교역,1642.0,994.0,1047.0,1733.0,1657.0,2525.0,645.0,479.0
신라섬유,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
신라에스지,89.0,96.0,763.0,90.0,59.0,448.0,181.0,343.0
신라젠,171.0,116.0,1891.0,1452.0,876.0,812.0,1600.0,668.0
신성델타테크,339.0,101.0,305.0,69.0,603.0,183.0,261.0,340.0
신성이엔지,444.0,184.0,231.0,,,,,
신성통상,,,,9.0,55.0,20.0,18.0,2.0
신세계,16024.0,15922.0,40879.0,23091.0,17630.0,23415.0,52658.0,11011.0
신세계 I&C,,,,,,,,
신세계건설,32783.0,784.0,3993.0,9450.0,7256.0,10769.0,4379.0,3058.0
신세계인터내셔날,4537.0,2863.0,2958.0,2432.0,3371.0,8052.0,10361.0,7131.0
신세계푸드,5630.0,1221.0,1727.0,3690.0,5324.0,2189.0,1124.0,5677.0
신송홀딩스,1084.0,294.0,174.0,1048.0,697.0,1176.0,2905.0,240.0
신신제약,,,,388.0,245.0,191.0,141.0,24.0
신영스팩5호,,,,,,,0.0,0.0
신영스팩6호,,,,,,,0.0,0.0
신영와코루,6549.0,1745.0,12613.0,19255.0,10140.0,3010.0,3191.0,3245.0
신영증권,,,,5663.0,6601.0,7931.0,8185.0,2324.0
신원,,,,,,,,
신원종합개발,51.0,6.0,185.0,226.0,1376.0,1170.0,1351.0,1492.0
신일전자,136.0,32.0,118.0,55.0,0.0,0.0,61.0,115.0
신일제약,976.0,1356.0,1168.0,1247.0,1092.0,761.0,691.0,718.0
신진에스엠,515.0,611.0,452.0,116.0,568.0,361.0,275.0,131.0
신테카바이오,,,,0.0,1484.0,965.0,2295.0,490.0
신풍제약,139.0,82.0,35.0,445.0,18.0,56.0,107.0,100.0
신풍제지,2627.0,6370.0,5140.0,48.0,33.0,315.0,709.0,1189.0
신한알파리츠,,,,0.0,0.0,661.0,29.0,87.0
신한제6호스팩,,,,,,,54.0,3.0
신한제7호스팩,,,,,,,0.0,57.0
신한제8호스팩,,,,,,,,
신한지주,3810.0,4195.0,4789.0,5736.0,6118.0,6579.0,7000.0,6654.0
신화인터텍,86.0,324.0,147.0,134.0,83.0,177.0,327.0,115.0
신화콘텍,1231.0,1080.0,76.0,50.0,684.0,77.0,196.0,27.0
신흥,,,,,,,,
신흥에스이씨,,,,860.0,878.0,1468.0,2446.0,2689.0
실리콘투,,,,,,,,
심텍,0.0,0.0,504.0,1326.0,683.0,208.0,1611.0,1964.0
심텍홀딩스,862.0,48.0,4560.0,190.0,41.0,18.0,430.0,611.0
싸이맥스,1366.0,1615.0,345.0,1256.0,1909.0,1289.0,312.0,2236.0
싸이버원,,,,,,,588.0,607.0
싸이토젠,,,,0.0,0.0,0.0,0.0,0.0
쌍방울,23.0,14.0,5.0,0.0,0.0,0.0,282.0,92.0
쌍용C&E,,,,,,,,
쌍용정보통신,76.0,272.0,145.0,45.0,127.0,437.0,32.0,333.0
쌍용차,,,,,,,,
써니전자,199.0,32.0,79.0,37.0,35.0,126.0,20.0,170.0
썸에이지,,,,,,,,
쎄노텍,,,,,,,,
쎄니트,88.0,150.0,272.0,210.0,182.0,89.0,62.0,269.0
쎄트렉아이,866.0,482.0,1141.0,896.0,1557.0,1285.0,992.0,1654.0
쎌마테라퓨틱스,211.0,789.0,1009.0,3600.0,1808.0,2044.0,4117.0,1852.0
쎌바이오텍,1010.0,1347.0,2268.0,2396.0,2412.0,2583.0,976.0,450.0
쏠리드,,,,,,,,
씨씨에스,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
씨아이에스,206.0,184.0,473.0,,,,,
씨아이테크,64.0,170.0,37.0,40.0,254.0,55.0,233.0,211.0
씨앤씨인터내셔널,,,,,,,,
씨앤지하이테크,,,,0.0,0.0,0.0,0.0,0.0
씨앤투스성진,,,,,,,75.0,4959.0
씨에스베어링,,,,,,,750.0,601.0
씨에스윈드,1880.0,3932.0,1308.0,1075.0,2462.0,378.0,2061.0,1892.0
씨엔플러스,33.0,2822.0,2637.0,2505.0,118.0,207.0,147.0,44.0
씨엠에스에듀,,,,246.0,325.0,282.0,330.0,333.0
씨유메디칼,30.0,594.0,257.0,115.0,211.0,112.0,179.0,1160.0
씨유테크,,,,,,,,
씨이랩,314.0,40.0,53.0,57.0,44.0,62.0,28.0,310.0
씨젠,390.0,364.0,264.0,290.0,125.0,413.0,1026.0,19324.0
씨케이에이치,,,,530.0,7.0,670.0,640.0,892.0
씨큐브,478.0,607.0,436.0,720.0,571.0,640.0,640.0,659.0
씨티씨바이오,51.0,203.0,156.0,159.0,1196.0,514.0,722.0,978.0
씨티케이,,,,,,,,
아가방컴퍼니,71.0,256.0,6.0,61.0,136.0,472.0,481.0,60.0
아나패스,302.0,1248.0,262.0,2716.0,73.0,450.0,2252.0,4860.0
아난티,369.0,269.0,2254.0,1673.0,162.0,250.0,85.0,463.0
아남전자,53.0,35.0,40.0,37.0,22.0,181.0,5.0,71.0
아래스,,,,,,,,
아리온,,,,,,,,
아모그린텍,,,,442.0,464.0,301.0,109.0,66.0
아모레G,,,,,,,,
아모레퍼시픽,38842.0,54953.0,8372.0,9267.0,5711.0,4815.0,3477.0,512.0
아모센스,,,,,,,,
아모텍,1185.0,243.0,1611.0,1677.0,2600.0,730.0,37.0,1700.0
아미노로직스,224.0,111.0,37.0,43.0,6.0,91.0,14.0,24.0
아미코젠,0.0,889.0,278.0,174.0,494.0,2093.0,5.0,1645.0
아바코,966.0,477.0,658.0,927.0,59.0,1719.0,1364.0,1083.0
아바텍,983.0,1493.0,506.0,543.0,962.0,510.0,499.0,380.0
아비코전자,292.0,483.0,702.0,764.0,577.0,1967.0,381.0,201.0
아세아,7607.0,16909.0,3334.0,18309.0,23008.0,26329.0,25299.0,22188.0
아세아시멘트,3311.0,11815.0,13294.0,12544.0,16748.0,4005.0,7111.0,6095.0
아세아제지,2153.0,2081.0,4327.0,2321.0,562.0,8785.0,6860.0,6057.0
아세아텍,,,,248.0,241.0,175.0,30.0,60.0
아센디오,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
아스타,,,,708.0,466.0,252.0,935.0,962.0
아스트,1804.0,827.0,184.0,513.0,99.0,258.0,34.0,1230.0
아스플로,,,,,,,,
아시아경제,59.0,301.0,228.0,208.0,360.0,1138.0,146.0,141.0
아시아나IDT,,,,23899.0,1940.0,950.0,725.0,737.0
아시아나항공,593.0,319.0,708.0,251.0,1227.0,964.0,3626.0,5212.0
아시아종묘,,,,,,,,
아우딘퓨쳐스,,,,0.0,0.0,0.0,1895.0,1501.0
아이디스,,,,,,,,
아이디스홀딩스,1019.0,2306.0,1651.0,303.0,494.0,2389.0,1203.0,378.0
아이디피,,,,,,,680.0,279.0
아이마켓코리아,1081.0,1126.0,1170.0,743.0,221.0,357.0,483.0,672.0
아이비김영,,,,,,,,
아이센스,2086.0,1595.0,1077.0,1277.0,1143.0,1648.0,1723.0,1974.0
아이스크림에듀,,,,,,,417.0,58.0
아이쓰리시스템,975.0,1870.0,2325.0,1103.0,1388.0,1408.0,26.0,433.0
아이씨디,699.0,296.0,84.0,660.0,1544.0,1858.0,701.0,2005.0
아이씨케이,36.0,133.0,51.0,8.0,321.0,90.0,0.0,107.0
아이앤씨,,,,,,,,
아이에스동서,835.0,1914.0,3822.0,7340.0,6355.0,7961.0,2141.0,4070.0
아이에스이커머스,448.0,73.0,25.0,70.0,1482.0,514.0,649.0,385.0
아이에이,209.0,119.0,15.0,20.0,185.0,130.0,7.0,47.0
아이엘사이언스,,,,480.0,140.0,75.0,,
아이엠,,,,,,,,
아이오케이,189.0,635.0,141.0,50.0,34.0,408.0,207.0,79.0
아이원스,750.0,596.0,1274.0,280.0,384.0,398.0,130.0,16.0
아이즈비전,303.0,199.0,105.0,269.0,377.0,732.0,67.0,819.0
아이진,712.0,380.0,562.0,825.0,837.0,538.0,786.0,1290.0
아이컴포넌트,501.0,370.0,881.0,828.0,1182.0,446.0,178.0,57.0
아이퀘스트,,,,,,,425.0,699.0
아이큐어,607.0,410.0,853.0,673.0,110.0,1436.0,1388.0,1805.0
아이크래프트,218.0,183.0,389.0,308.0,319.0,64.0,17.0,94.0
아이텍,,,,,,,,
아이톡시,53.0,275.0,8.0,172.0,907.0,603.0,731.0,182.0
아이티센,518.0,795.0,1636.0,651.0,73.0,19.0,21.0,312.0
아이티아이즈,,,,,,,,
아이티엠반도체,,,,,,,2220.0,641.0
아이패밀리에스씨,363.0,181.0,47.0,13.0,155.0,133.0,1360.0,2670.0
아주IB투자,605.0,892.0,1082.0,1161.0,1209.0,107.0,137.0,429.0
아주스틸,,,,,,,,
아즈텍WB,161.0,125.0,235.0,228.0,0.0,190.0,213.0,173.0
아진산업,,,,,,,,
아진엑스텍,713.0,576.0,265.0,213.0,931.0,649.0,376.0,133.0
아톤,,,,,,,3737.0,296.0
아프리카TV,34.0,322.0,493.0,995.0,1418.0,2016.0,3164.0,3365.0
안국약품,534.0,121.0,811.0,150.0,712.0,1154.0,221.0,115.0
안랩,744.0,1042.0,1372.0,1683.0,1874.0,2630.0,2204.0,2138.0
안트로젠,290.0,218.0,9.0,50.0,57.0,114.0,470.0,481.0
알로이스,,,,0.0,0.0,0.0,,
알루코,,,,,,,,
알리코제약,,,,0.0,0.0,0.0,1005.0,832.0
알비더블유,,,,,,,,
알서포트,,,,,,,,
알에스오토메이션,,,,528.0,395.0,113.0,16.0,311.0
알에프세미,677.0,394.0,273.0,129.0,167.0,29.0,348.0,2411.0
알에프텍,415.0,583.0,479.0,519.0,196.0,353.0,129.0,1308.0
알엔투테크놀로지,695.0,330.0,302.0,205.0,123.0,152.0,135.0,565.0
알체라,,,,,,,1417.0,325.0
알테오젠,694.0,228.0,206.0,298.0,597.0,544.0,53.0,35.0
알톤스포츠,,,,,,,,
알티캐스트,920.0,629.0,21.0,44.0,52.0,343.0,1346.0,185.0
알파홀딩스,460.0,348.0,322.0,4411.0,868.0,443.0,860.0,187.0
압타머사이언스,,,,,,,764.0,511.0
압타바이오,,,,8148.0,688554.0,591.0,636.0,356.0
애경산업,,,,0.0,1785.0,2411.0,1581.0,437.0
애경케미칼,10422.0,8521.0,7787.0,1678.0,2054.0,1682.0,966.0,1407.0
애니젠,,,,416.0,91.0,1430.0,1325.0,491.0
애니플러스,,,,,,,,
애머릿지,602.0,105.0,181.0,406.0,373.0,198.0,525.0,83.0
액션스퀘어,,,,,,,,
액토즈소프트,1472.0,6202.0,636.0,188.0,670.0,1339.0,1897.0,1428.0
액트로,,,,355.0,2875.0,3263.0,1484.0,208.0
앤디포스,,,,1174.0,537.0,525.0,15.0,227.0
앤씨앤,1400.0,143.0,637.0,84.0,624.0,1112.0,363.0,770.0
앱코,,,,,,,575.0,2419.0
앱클론,184.0,899.0,1988.0,262.0,235.0,123.0,358.0,447.0
야스,,,,1197.0,1390.0,2776.0,1256.0,899.0
얍엑스,642.0,1576.0,623.0,484.0,277.0,46.0,14.0,17.0
양지사,,,,207.0,261.0,190.0,169.0,8787.0
어보브반도체,520.0,396.0,385.0,413.0,295.0,497.0,815.0,850.0
얼라인드,,,,537.0,490.0,442.0,32.0,90.0
에너토크,341.0,356.0,258.0,228.0,41.0,137.0,51.0,47.0
에넥스,62.0,99.0,154.0,34.0,39.0,25.0,66.0,161.0
에디슨EV,250.0,123.0,42.0,333.0,571.0,183.0,1166.0,1976.0
에브리봇,,,,0.0,951.0,140.0,1266.0,690.0
에스넷,252.0,311.0,210.0,156.0,94.0,300.0,408.0,249.0
에스디바이오센서,,,,,,,38.0,6597.0
에스디생명공학,,,,1191.0,657.0,401.0,823.0,389.0
에스디시스템,1650.0,980.0,863.0,2069.0,1502.0,719.0,1558.0,232.0
에스맥,1952.0,0.0,0.0,184.0,57.0,40.0,62.0,125.0
에스씨디,,,,,,,,
에스씨엠생명과학,,,,,,,8083.0,908.0
에스아이리소스,2.0,245.0,10.0,20.0,25.0,56.0,177.0,18.0
에스앤더블류,79.0,28.0,363.0,0.0,0.0,0.0,383.0,87.0
에스앤디,10609.0,1524.0,883.0,4249.0,10885.0,10924.0,16329.0,24236.0
에스앤에스텍,456.0,306.0,427.0,455.0,159.0,236.0,528.0,556.0
에스에너지,854.0,280.0,301.0,261.0,240.0,1025.0,487.0,1148.0
에스에스알,,,,,,,,
에스에이엠티,180.0,35.0,428.0,444.0,297.0,321.0,380.0,440.0
에스에이티,,,,,,,,
에스에프에이,3609.0,2353.0,1767.0,2242.0,5544.0,4556.0,3939.0,3176.0
