기업,연도,부채비율,매출액증가율,영업이익증가율,당기순이익증가율,매출액_상태,영업이익_상태,당기순이익_상태,ROA,ROE,현재_주가,미래_주가,배당금,PER
동일산업,2020,86.34297718791582,-6.42335273145999,149.36888696736682,53.20528275548906,흑자지속,흑자전환,흑자지속,1.919798873372316,2.2442429046279364,78800.0,,,
동일제강,2013,80.80125860671517,,,,흑자지속,흑자지속,흑자지속,3.064697524687193,,2927.0,2927.0,0.0,0.391781555347343
동일제강,2014,80.2774504638288,-1.7696034745806233,58.18315564487219,40.85028708278847,흑자지속,흑자지속,흑자지속,4.593157077821308,6.047313121487425,2927.0,3188.0,0.0,0.4634996041171813
동일제강,2015,88.82529523708793,-14.333562309683328,-11.442780210182791,3.993488077127593,흑자지속,흑자지속,흑자지속,4.549379243969451,5.5089803021687365,3188.0,3321.0,20.0,5.515570934256055
동일제강,2016,89.2393489776537,-12.767723187242147,-47.54022699651432,-38.46474185010735,흑자지속,흑자지속,흑자지속,3.23599546850125,3.662203613346619,3321.0,2840.0,20.0,10.476340694006309
동일제강,2017,87.43215005436124,11.929561450362575,-424.4585717119978,-246.448359380343,흑자지속,흑자지속,흑자지속,0.91307805843411,1.0455013575110366,2840.0,2904.0,10.0,31.208791208791208
동일제강,2018,87.12907216366543,13.259281501905903,479.8787862298888,-912.5734351075232,흑자지속,적자전환,흑자지속,0.0901416622761627,0.103296550710851,2904.0,1342.0,0.0,
동일제강,2019,88.79523340117804,2.625987860605898,128.31564496652388,87.87483470758654,흑자지속,흑자전환,흑자지속,0.759647188516987,0.8543742774996994,1342.0,3055.0,10.0,18.135135135135137
동일제강,2020,87.36361582859084,-3.6265840499039967,873.7718667218584,-267.707804702149,흑자지속,적자전환,흑자지속,0.204438250183555,0.2333316637878115,3055.0,,0.0,152.75
동일철강,2013,48.35254440461211,,,,흑자지속,적자지속,흑자지속,0.4425583325112187,,3251.0,2194.0,,
동일철강,2014,24.21693213056361,6.861616524352243,80.72955383665239,102.4735368318578,흑자지속,적자지속,적자전환,-14.378232559144328,-45.59145799152966,2194.0,1425.0,,
동일철강,2015,17.19185192038523,26.95994858030859,15.84167909943464,-36.03317757173349,흑자지속,적자지속,적자지속,-13.458806860747258,-56.04526245783087,1425.0,2119.0,,
동일철강,2016,37.17416278512504,6.956327499017194,341.05086947774794,-919.3940321093888,흑자지속,흑자전환,적자지속,-0.8446906067031856,-3.506887988792352,2119.0,1969.0,,
동일철강,2017,34.53732110671701,-5.244324694706442,-972.400685654232,73.53639321801914,흑자지속,흑자지속,적자지속,-3.268277225001917,-9.00338697914982,1969.0,2196.0,,
동일철강,2018,35.392497778378235,-24.61535907479197,107.75882037421404,70.97099241586736,흑자지속,적자전환,적자지속,-9.306314208486832,-29.10917656160564,2196.0,1152.0,,
동일철강,2018,35.392497778378235,-83.06409720579991,-106.13328217714168,-0.0,흑자지속,적자지속,적자지속,-9.306314208486832,-26.29459572692885,2196.0,1152.0,,
동일철강,2019,60.2956074564876,8.807227099684232,46.37538422050594,448.4334749895901,흑자지속,적자지속,흑자전환,4.2919538818976735,7.326097017918879,1152.0,2815.0,,
동일철강,2020,63.2668178297469,-21.16910628943757,4.429493778725518,144.10010971652994,흑자지속,적자지속,적자전환,-9.61895194060868,-15.658369004993435,2815.0,,,
동진쎄미켐,2013,21.560361436619026,,,,흑자지속,흑자전환,흑자전환,0.6181567121153587,,3810.0,4720.0,60.0,47.625
동진쎄미켐,2014,22.11884606731028,2.261612379446018,37.91377752298485,64.24297245928385,흑자지속,흑자지속,흑자지속,1.694483719546588,7.835471577598666,4720.0,5990.0,60.0,19.50413223140496
동진쎄미켐,2015,26.00052579802644,5.598920937635096,35.443341169860965,46.65190496623645,흑자지속,흑자지속,흑자지속,3.040820081470102,12.891364985904588,5990.0,9710.0,60.0,13.521444695259593
동진쎄미켐,2016,29.94664028544235,7.277286258225427,-28.73746509733656,24.41370444273292,흑자지속,흑자지속,흑자지속,4.011217803085705,14.358813515360955,9710.0,14100.0,60.0,17.654545454545456
동진쎄미켐,2017,40.10967944107448,2.5725666858646434,36.85551588282559,41.37910278452946,흑자지속,흑자지속,흑자지속,6.744410372011374,19.373137230359852,14100.0,10550.0,90.0,15.666666666666666
동진쎄미켐,2018,40.22531518685622,5.086437521873732,-1.2969580097157147,6.175602406320176,흑자지속,흑자지속,흑자지속,6.3065623741327625,16.724985343428273,10550.0,13350.0,90.0,11.36853448275862
동진쎄미켐,2019,42.8639694218813,5.4867505698329415,32.31045540790565,18.28969082618872,흑자지속,흑자지속,흑자지속,6.981373588366154,17.61879817683327,13350.0,33700.0,90.0,11.731107205623902
동진쎄미켐,2020,45.58825988536312,6.66950003332006,16.9417069307669,31.158098908496008,흑자지속,흑자지속,흑자지속,8.873712402648243,21.357984911873174,33700.0,,100.0,20.325693606755127
동화기업,2013,42.51024859694517,,,,흑자지속,적자전환,적자전환,-1.465555399532072,,4886.0,27346.0,,
동화기업,2014,46.44981341673046,25.06389877419741,103.99095703772794,142.79429201955048,흑자지속,흑자전환,흑자전환,3.429636110771189,7.7051484226148546,27346.0,30618.0,,
동화기업,2015,49.86994285150666,16.218939229042455,28.60393160664313,27.08628591606192,흑자지속,흑자지속,흑자지속,4.369652154082834,9.394974159189063,30618.0,22972.0,,
동화기업,2016,51.98483476953447,2.319257227410452,4.90288794873526,14.625345905951518,흑자지속,흑자지속,흑자지속,4.83481682310401,9.758088744570276,22972.0,24501.0,,
동화기업,2017,53.95739942845083,1.6187989943541137,8.247847071527671,5.905243607618428,흑자지속,흑자지속,흑자지속,5.082930172623298,9.646618977470222,24501.0,18700.0,,
동화기업,2018,55.17142365791597,7.621072165277157,-7.263224690961398,-22.10212087063744,흑자지속,흑자지속,흑자지속,4.1436416302551935,7.611403601678712,18700.0,13100.0,,
동화기업,2019,47.04118681949345,-5.933223454408818,-43.81167112847574,-17.387145402995518,흑자지속,흑자지속,흑자지속,3.0132627982768283,6.401813562619109,13100.0,52500.0,,
동화기업,2020,44.19210717402803,3.6881627071347034,12.503623942705005,-7.711426562366359,흑자지속,흑자지속,흑자지속,2.5404230749904477,5.846105597861388,52500.0,,,
동화약품,2013,71.87093404615219,,,,흑자지속,적자전환,흑자지속,0.3200411248698704,,5580.0,7670.0,70.0,155.0
동화약품,2014,73.37768165407664,-3.1706383818377724,104.86493035923536,79.5054132611906,흑자지속,흑자전환,흑자지속,1.577013472348396,2.1609061403910035,7670.0,8110.0,80.0,43.333333333333336
동화약품,2015,72.54954352555785,4.358908809634468,-10.94550803549262,11.971632010767252,흑자지속,흑자지속,흑자지속,1.7682476348671987,2.4393742018828264,8110.0,9370.0,80.0,40.148514851485146
동화약품,2016,77.91798060256716,6.008969218876014,57.25347766669332,78.63722047855528,흑자지속,흑자지속,흑자지속,8.088093494302678,10.870384669872513,9370.0,12050.0,110.0,9.87355110642782
동화약품,2017,80.86176609347477,8.270491376430792,-2.475817646781368,44.15045831048761,흑자지속,흑자지속,흑자지속,12.801142649517702,17.09822712748491,12050.0,9420.0,150.0,7.088235294117647
동화약품,2018,80.24858586344024,15.56443884088869,2.124323185172762,-366.909888549936,흑자지속,흑자지속,흑자지속,2.716711586651458,3.3879669659928906,9420.0,6550.0,120.0,25.80821917808219
동화약품,2018,79.95759990270153,0.0,-11.172257749714785,-9.576939780756396,흑자지속,흑자지속,흑자지속,2.4776138415142723,3.094068666230634,9420.0,6550.0,120.0,25.80821917808219
동화약품,2019,79.63396694908015,0.1782310633375673,-5.726192635290261,-0.8846361923303677,흑자지속,흑자지속,흑자지속,2.4199328164669325,3.055066659533468,6550.0,14050.0,120.0,19.848484848484848
동화약품,2020,78.99402460890087,-12.89151612955619,58.75006430100351,68.28289802826987,흑자지속,흑자지속,흑자지속,6.619314375465566,8.940074964381953,14050.0,,180.0,13.601161665053244
두산,2013,29.063631088080346,,,,흑자지속,흑자지속,흑자지속,0.417659701576123,,108314.0,85469.0,3500.0,18.518379210121388
두산,2014,28.379150236115457,-5.673344497977007,-14.501268865090028,-291.48897501930094,흑자지속,흑자지속,흑자지속,0.1059936533478601,0.3702546418547516,85469.0,69636.0,4000.0,27.31511665068712
두산,2015,26.5985646475456,-7.130595711316053,-277.1735635179469,101.9549195885954,흑자지속,흑자지속,적자전환,-5.389761760988175,-19.66724207209468,69636.0,74362.0,4550.0,3.431697220579539
두산,2016,27.56292284390528,-20.16832034870137,71.29232148072943,3473.5222606425727,흑자지속,흑자지속,흑자전환,0.1758827368225844,0.6188198894117625,74362.0,80743.0,5100.0,7.457079823505817
두산,2017,26.429185169800203,6.712200962232459,21.066130029182776,-9.722348846997225,흑자지속,흑자지속,흑자지속,0.1597173205835868,0.5927282300554986,80743.0,75701.0,5100.0,42.29596647459403
두산,2018,24.74022339926355,6.9266565784072105,3.969432595066539,113.49416367556108,흑자지속,흑자지속,적자전환,-1.1790431928499303,-4.617579003652201,75701.0,33400.0,5200.0,12.712174643157011
두산,2018,24.74022339926355,-7.392667771846328,-9.89310841565472,-0.0,흑자지속,흑자지속,적자지속,-1.1790431928499303,-4.7656933966288575,75701.0,33400.0,5200.0,12.712174643157011
두산,2019,23.378808936555856,6.209719017036277,9.940923461891863,178.620565668675,흑자지속,흑자지속,흑자전환,1.4847807053748026,6.202930555583663,33400.0,49350.0,5200.0,1.5251141552511416
두산,2020,25.59806509720617,-6.318667801555813,-346.7515427239995,144.93312446526372,흑자지속,흑자지속,적자전환,-3.2004250731878443,-13.2684622238777,49350.0,,2000.0,1.5872250096487843
두산밥캣,2013,,,,,,,,,,35900.0,35900.0,,
두산밥캣,2014,,,,,,,,,,35900.0,35900.0,,
두산밥캣,2015,,,,,,,,,,35900.0,36350.0,,
두산밥캣,2016,52.98454847776309,,,,,,,2.8505974068480486,,36350.0,31000.0,700.0,17.40067017711824
두산밥캣,2017,55.427442415074935,3.007301122039371,-0.8872503477421732,34.12777395583412,흑자지속,흑자지속,흑자지속,4.426997739058773,8.076204448260306,31000.0,31150.0,800.0,11.371973587674248
두산밥캣,2018,58.01140163641034,14.645970191451688,14.058222310109048,-3.501419328991003,흑자지속,흑자지속,흑자지속,4.103069534782806,7.380822915919766,31150.0,17950.0,900.0,11.794774706550548
두산밥캣,2019,59.35152172001508,11.947624312222992,3.7661128040165552,2.7997985343485943,흑자지속,흑자지속,흑자지속,4.058864453000747,7.050849106159266,17950.0,40500.0,1200.0,6.608983799705449
두산밥캣,2020,58.52656278826102,-5.3126900839221705,-21.11157290897109,-9.966404857889458,흑자지속,흑자지속,흑자지속,3.555057853041274,6.145724701123663,40500.0,,0.0,16.423357664233578
두산중공업,2013,28.536184653320497,,,,흑자지속,흑자지속,흑자지속,0.0673129044249469,,27822.0,21440.0,750.0,36.03886010362695
두산중공업,2014,27.863776746280404,-6.038505297184544,-9.957522111707627,121.8341621844466,흑자지속,흑자지속,적자전환,-0.3102338748929477,-1.0966253918576123,21440.0,17121.0,750.0,19.81515711645101
두산중공업,2015,25.77428991502734,-10.906513243155397,-1314.7918537874975,95.11820321480336,흑자지속,흑자지속,적자지속,-6.422928460061339,-23.816721794289958,17121.0,18943.0,850.0,1.6104787884488758
두산중공업,2016,27.475333456190796,-22.304078932715115,92.19859117563242,-712.3888497629995,흑자지속,흑자지속,적자지속,-0.867911785421816,-3.112509808240988,18943.0,12127.0,550.0,10.660101294316265
두산중공업,2017,26.30343875355424,4.277919810286389,12.903200569644069,-96.48891838748322,흑자지속,흑자지속,적자지속,-0.4394143612909749,-1.6385065577361435,12127.0,6513.0,0.0,4.170220082530949
두산중공업,2018,25.05924530301404,6.23084025838998,8.810848313972427,73.99063803676485,흑자지속,흑자지속,적자지속,-1.6994826296467225,-6.597507115387759,6513.0,3137.0,0.0,1.354899105471188
두산중공업,2018,25.05924530301404,0.0,0.1797729805393813,-0.0,흑자지속,흑자지속,적자지속,-1.6994826296467225,-6.781858787432495,6513.0,3137.0,0.0,1.354899105471188
두산중공업,2019,24.998712937786152,5.738369635399042,6.814625120833533,-304.0783962230048,흑자지속,흑자지속,적자지속,-0.4206783955605391,-1.6805732820386914,3137.0,12650.0,0.0,1.1973282442748092
두산중공업,2020,27.79539342154709,-3.484359469722954,-598.8632759804972,87.55230752112463,흑자지속,흑자지속,적자지속,-3.2793838040120606,-12.600164164384845,12650.0,,0.0,2.956298200514139
두산퓨얼셀,2013,,,,,,,,,,5406.0,5406.0,,
두산퓨얼셀,2014,,,,,,,,,,5406.0,5406.0,,
두산퓨얼셀,2015,,,,,,,,,,5406.0,5406.0,,
두산퓨얼셀,2016,,,,,,,,,,5406.0,5406.0,,
두산퓨얼셀,2017,,,,,,,,,,5406.0,5406.0,,
두산퓨얼셀,2018,,,,,,,,,,5406.0,5122.0,,
두산퓨얼셀,2018,,,,,,,,,,5406.0,5122.0,,
두산퓨얼셀,2019,33.639311194540056,100.0,,100.0,흑자전환,,흑자전환,2.394497018154225,14.236302308965662,5122.0,51500.0,0.0,31.042424242424243
두산퓨얼셀,2020,64.86358016680092,52.11078022931476,,16.344334505020367,흑자지속,,흑자지속,1.7958118673513646,4.177824446487126,51500.0,,0.0,253.69458128078816
두올,2013,,,,,,,,,,4759.0,4759.0,,
두올,2014,,,,,,,,,,4759.0,4759.0,,
두올,2015,,,,,,,,,,4759.0,3175.0,,
두올,2016,55.16603339865976,,,,,,,5.773898431237953,,3175.0,4590.0,115.0,3.8861689106487143
두올,2017,46.46492788302594,14.235815994883655,16.600595124666754,10.355592301812266,흑자지속,흑자지속,흑자지속,4.280218247620034,10.298285997719168,4590.0,3460.0,100.0,11.033653846153848
두올,2018,47.30047175785865,28.581333348978383,28.12567449211405,4.487398981450202,흑자지속,흑자지속,흑자지속,4.291682714337107,9.350152411218788,3460.0,2215.0,80.0,7.954022988505747
두올,2019,48.60228910372143,-3.6921637505554,-11.002565528298,-13.671011717052831,흑자지속,흑자지속,흑자지속,3.5919699318289644,7.674895715999801,2215.0,5000.0,80.0,5.922459893048129
두올,2020,45.20650674745354,-0.0205180540820097,-36.19765023363389,-128.82814903321272,흑자지속,흑자지속,흑자지속,1.4095879903939166,3.1729390208979456,5000.0,,80.0,30.67484662576687
듀오백,2013,87.32894060945772,,,,흑자지속,흑자지속,적자전환,-1.7906354694622817,,1970.0,2355.0,0.0,14.071428571428571
듀오백,2014,88.20394629690699,3.1007432944482862,102.61527553900906,77.9541806070594,흑자지속,적자전환,적자지속,-8.992967493389926,-9.72771857837753,2355.0,2165.0,0.0,3.4530791788856305
듀오백,2015,85.30025644104472,-19.708619434338694,11.141857539328925,-21.160520985647626,흑자지속,적자지속,적자지속,-7.970027503853891,-8.854973113237381,2165.0,3475.0,0.0,7.052117263843648
듀오백,2016,83.82506583207049,-7.269867872333913,23.446317165817188,37.33691461382573,흑자지속,적자지속,적자지속,-14.481249835890624,-16.006245635253187,3475.0,2360.0,0.0,6.90854870775348
듀오백,2017,85.33638515989031,16.407727403833217,974.6655995087452,514.6926531700634,흑자지속,흑자전환,흑자전환,3.386704213165697,4.064870705920552,2360.0,2415.0,0.0,19.666666666666668
듀오백,2018,89.07511666979165,-18.91591871397257,120.13495931088936,141.55805177115312,흑자지속,적자전환,적자전환,-9.396783132525735,-10.02461102986457,2415.0,1825.0,0.0,8.270547945205479
듀오백,2019,83.83645166805184,-2.7335620877289752,-16.6902230024197,-8.264347700658101,흑자지속,적자지속,적자지속,-9.067956012837035,-10.252163785924854,1825.0,3980.0,0.0,7.101167315175097
듀오백,2020,80.92174131225966,27.85178032547679,463.4711082878407,509.96901828299616,흑자지속,흑자전환,흑자전환,2.092106432373173,2.6115581046332483,3980.0,,0.0,60.30303030303031
드래곤플라이,2013,36.32955434633076,,,,흑자지속,흑자지속,적자전환,-37.37221438323967,,6602.0,10000.0,,
드래곤플라이,2014,36.32253523472933,-17.444007077424985,91.72279647720907,-259.77162508273784,흑자지속,흑자지속,적자지속,-12.05509487107846,-30.720141503407383,10000.0,5425.0,,
드래곤플라이,2015,36.522370069504525,-18.727861339570453,25.297583890504978,-18.8454057834976,흑자지속,흑자지속,적자지속,-12.433222005736637,-30.68262505289523,5425.0,7053.0,,
드래곤플라이,2016,47.052798292390335,-51.01283581969567,-135.4826712085776,-2492.957926074088,흑자지속,흑자지속,적자지속,-0.447243989291596,-1.1026951785959085,7053.0,4646.0,,
드래곤플라이,2017,42.76370133442276,-44.58849694952834,128.60423095412213,96.90705039637676,흑자지속,적자전환,적자지속,-19.34397808375525,-36.59873186004815,4646.0,2757.0,,
드래곤플라이,2018,90.99228638402494,-18.703264180261662,6.835851461788833,-12.00727779237992,흑자지속,적자지속,적자지속,-43.6674040759291,-43.86060402079204,2757.0,1469.0,,
드래곤플라이,2019,82.91638175804994,-4.80722900896646,-30.824563509531284,-51.10329982133127,흑자지속,적자지속,적자지속,-38.52854495789145,-37.73084308161219,1469.0,1947.0,,
드래곤플라이,2020,33.78667313989928,-61.01539970038701,-29.81005939877192,29.8393496235835,흑자지속,적자지속,적자지속,-38.99357023544179,-84.16166741341469,1947.0,,,
드림시큐리티,2013,,,,,,,,,,1872.0,2059.0,,
드림시큐리티,2014,,,,,,,,,,2059.0,1909.0,,
드림시큐리티,2015,,,,,,,,,,1909.0,1703.0,,
드림시큐리티,2016,52.348543162582864,,,,,,,18.55936780591285,,1703.0,6333.0,,
드림시큐리티,2017,81.76155660163762,16.89733572346251,-228.0700778839369,319.93611007059326,흑자지속,흑자지속,적자전환,-6.58337917343716,-10.739461745490564,6333.0,4222.0,,
드림시큐리티,2018,89.10132924464845,12.53096938123257,65.5505266097718,150.83987243891565,흑자지속,흑자지속,흑자전환,11.624071336141236,14.30692421258691,4222.0,1580.0,,
드림시큐리티,2019,83.14027306757681,1.7320793101658412,-77.60232069421764,-24.23099697569976,흑자지속,흑자지속,흑자지속,3.266968690708397,5.718965680061383,1580.0,4400.0,,
드림시큐리티,2020,43.4934324357393,81.80911275326831,86.42991349908581,59.09678611592415,흑자지속,흑자지속,흑자지속,2.1933408855583445,6.61394881361209,4400.0,,,
드림씨아이에스,2013,,,,,,,,,,30500.0,30500.0,,
드림씨아이에스,2014,,,,,,,,,,30500.0,30500.0,,
드림씨아이에스,2015,,,,,,,,,,30500.0,30500.0,,
드림씨아이에스,2016,,,,,,,,,,30500.0,30500.0,,
드림씨아이에스,2017,,,,,,,,,,30500.0,30500.0,,
드림씨아이에스,2018,,,,,,,,,,30500.0,30500.0,,
드림씨아이에스,2018,37.01245424583241,,,,,,,19.443842831870047,,30500.0,30500.0,,
드림씨아이에스,2019,42.95979723234832,13.159339242746883,17.58799065476016,17.670560181414245,흑자지속,흑자지속,흑자지속,16.589845858169497,48.11496361992237,30500.0,17800.0,0.0,29.55426356589147
드림씨아이에스,2020,75.03165100742262,5.876773851386488,9.5570976812473,14.479460756927471,흑자지속,흑자지속,흑자지속,9.988374426597906,20.56243893813219,17800.0,,0.0,18.20040899795501
드림어스컴퍼니,2013,58.492725357589926,,,,흑자지속,적자전환,적자전환,-26.84551737269723,,1785.0,5780.0,0.0,5.492307692307692
드림어스컴퍼니,2014,76.76597128231641,-30.49535044464868,635.6039418946345,459.4185839075504,흑자지속,흑자전환,흑자전환,3.78538549603245,7.114701639307469,5780.0,4235.0,0.0,63.51648351648352
드림어스컴퍼니,2015,79.51971212893497,4.395884183548112,-393.5189637053106,-269.2594480329527,흑자지속,흑자지속,흑자지속,1.0507578486989255,1.3283507137396735,4235.0,5830.0,0.0,211.75
드림어스컴퍼니,2016,76.15473191364491,-6.324389456906141,103.20259264642966,106.35844071196811,흑자지속,적자전환,적자전환,-19.943920768595127,-23.17386485866568,5830.0,8150.0,0.0,18.161993769470406
드림어스컴퍼니,2017,86.85491813149429,24.655937965248395,-18.64380984183969,29.130416809317545,흑자지속,적자지속,적자지속,-10.767329566872572,-18.56555382800128,8150.0,9100.0,0.0,21.00515463917526
드림어스컴퍼니,2018,78.1787787442143,49.61743526798417,-155.2414919449318,33.88451931915885,흑자지속,적자지속,적자지속,-10.423712651008564,-15.584443377097848,9100.0,4740.0,0.0,21.666666666666668
드림어스컴퍼니,2019,68.72200864422075,30.011958522420883,88.34099106559378,55.60041299795344,흑자지속,적자지속,적자지속,-27.9776011371396,-34.564215675441176,4740.0,6240.0,0.0,5.537383177570093
드림어스컴퍼니,2020,55.55525877077163,12.975756605436912,-124.94445804038324,-108.10554564931552,흑자지속,적자지속,적자지속,-13.377065945225016,-21.58716180949797,6240.0,,0.0,15.36945812807882
드림텍,2013,,,,,,,,,,7622.0,7622.0,,
드림텍,2014,,,,,,,,,,7622.0,7622.0,,
드림텍,2015,,,,,,,,,,7622.0,7622.0,,
드림텍,2016,32.093226501362594,,,,,,,-0.158675826120745,,7622.0,7622.0,,
드림텍,2017,39.05020674562975,17.98438004959955,89.574923940117,101.70824321963184,흑자지속,흑자지속,흑자전환,8.888185656948341,25.482479565710538,7622.0,6904.0,,
드림텍,2018,50.10577408267986,-12.947168979380557,4.249156782635928,32.74648498963966,흑자지속,흑자지속,흑자지속,13.011820286905223,29.387695490694497,6904.0,4591.0,,
드림텍,2019,58.63537441172551,-7.482141357403638,-39.14281430725116,-58.42242137297116,흑자지속,흑자지속,흑자지속,6.204987912797138,12.861546702480725,4591.0,9450.0,,
드림텍,2020,50.018773319145936,46.48643825345928,-54.660920103632,-119.08379389559688,흑자지속,흑자지속,흑자지속,1.7675743649373212,4.081568466825057,9450.0,,,
디딤,2013,,,,,,,,,,2120.0,2120.0,,
디딤,2014,,,,,,,,,,2120.0,1970.0,,
디딤,2015,,,,,,,,,,1970.0,2010.0,,
디딤,2016,29.539125761703307,,,,,,,9.168190004556632,,2010.0,1985.0,,
디딤,2017,57.87696831221976,-0.3294522724647299,-258.97390305080097,-74.75703500809159,흑자지속,흑자지속,흑자지속,4.283643231077545,10.448404959862714,1985.0,3020.0,,
디딤,2018,48.07067372734952,29.07268481319996,65.6366029120325,11.13123054176143,흑자지속,흑자지속,흑자지속,3.745464553949145,8.051022158980714,3020.0,1155.0,,
디딤,2019,27.992964075567407,22.554138658637704,-27.295857365003904,-92.18309622809062,흑자지속,흑자지속,흑자지속,1.1603060701265837,4.099117691712205,1155.0,2100.0,,
디딤,2020,5.801327160888628,-54.78543840232158,126.33937556105737,104.83709076917428,흑자지속,적자전환,적자전환,-31.325491046343608,-147.91067771020596,2100.0,,,
디바이스이엔지,2013,,,,,,,,,,11705.0,11705.0,,
디바이스이엔지,2014,,,,,,,,,,11705.0,11705.0,,
디바이스이엔지,2015,,,,,,,,,,11705.0,11705.0,,
디바이스이엔지,2016,31.016490385057505,,,,,,,5.437944380250482,,11705.0,9867.0,0.0,
디바이스이엔지,2017,61.32828610044692,38.60823978756678,43.89262743089317,39.68423642921416,흑자지속,흑자지속,흑자지속,9.438505357740132,20.1249576396348,9867.0,12866.0,140.0,
디바이스이엔지,2018,81.5441460379769,-23.75187663717908,33.139278209108326,45.95571319490672,흑자지속,흑자지속,흑자지속,18.684339672048747,25.393847723241432,12866.0,12200.0,185.0,
디바이스이엔지,2019,58.83322460716536,-115.50802194973524,-269.84947088088,-199.5655202791218,흑자지속,흑자지속,흑자지속,4.30564701137611,7.479948545611764,12200.0,39650.0,0.0,
디바이스이엔지,2020,62.728300074266265,65.73880296201234,89.89514747622084,84.7021111898185,흑자지속,흑자지속,흑자지속,19.29538377455288,37.44418865455709,39650.0,,600.0,
디스플레이텍,2013,37.69351522997307,,,,흑자지속,흑자지속,흑자지속,8.731433324701722,,7000.0,5410.0,100.0,4.364089775561097
디스플레이텍,2014,48.81807324863605,-24.588458689946872,-56.87235776515202,-69.10188119350182,흑자지속,흑자지속,흑자지속,5.900024021174922,12.841645343265084,5410.0,3915.0,150.0,5.97130242825607
디스플레이텍,2015,71.78552561504476,-35.08643641787339,-46.77290082957168,-4.676017403674237,흑자지속,흑자지속,흑자지속,7.567246649651774,11.02082208304518,3915.0,3945.0,100.0,4.58968347010551
디스플레이텍,2016,80.13371885085698,-256.63622978102404,-224.571291527631,-277.60842229991937,흑자지속,흑자지속,흑자지속,2.203347501544388,2.770454425971348,3945.0,3900.0,50.0,17.45575221238938
디스플레이텍,2017,88.92407767709999,-7.824977768766914,44.5575609189245,15.67672470770778,흑자지속,흑자지속,흑자지속,2.823378233944993,3.21733609112482,3900.0,3995.0,100.0,14.552238805970148
디스플레이텍,2018,86.52345546129746,-44.37424107372912,-127.2386487984507,-57.224367789946776,흑자지속,흑자지속,흑자지속,1.739234864236875,2.014772196043048,3995.0,2830.0,100.0,23.5
디스플레이텍,2019,89.09043303212707,-31.482418050037957,45.531455947605984,44.44711792084847,흑자지속,흑자지속,흑자지속,3.2108395502696743,3.6112021175857314,2830.0,5100.0,100.0,8.955696202531646
디스플레이텍,2020,88.99239848121323,-4.395107000417516,-69.1108580456059,-40.50883745722589,흑자지속,흑자지속,흑자지속,2.255184743123197,2.549462368813853,5100.0,,80.0,22.36842105263158
디씨엠,2013,85.78471241235857,,,,흑자지속,흑자지속,흑자지속,1.731182454933164,,11450.0,17250.0,,
디씨엠,2014,86.46135736230961,-12.894656383487176,186.2256777127306,-1411.5228680548632,흑자지속,적자전환,흑자지속,0.1180792215348581,0.1350227647799255,17250.0,11250.0,,
디씨엠,2015,84.89909189969579,-5.731080301414349,115.27016673262249,95.84140987018912,흑자지속,흑자전환,흑자지속,2.7275261119281686,3.247950495125581,11250.0,12550.0,,
디씨엠,2016,84.88927150898915,17.415622904235562,67.84610253761265,78.63041943881,흑자지속,흑자지속,흑자지속,11.450144666744968,14.219211249750652,12550.0,12400.0,,
디씨엠,2017,86.54509627774165,3.802958571531952,-17.41796617703139,-48.20693104939489,흑자지속,흑자지속,흑자지속,7.549532309184929,8.908119857439464,12400.0,11050.0,,
디씨엠,2018,86.67583007438711,-9.452391540091623,-95.250538180812,-95.57780810382629,흑자지속,흑자지속,흑자지속,3.825939817030781,4.437038443942995,11050.0,10350.0,,
디씨엠,2018,86.67583007438711,-6.003533938142019,-12.072437901127335,0.0,흑자지속,흑자지속,흑자지속,3.825939817030781,4.414079234946208,11050.0,10350.0,,
디씨엠,2019,84.41621514009508,20.751538950497896,56.847985102680056,69.36463933178919,흑자지속,흑자지속,흑자지속,11.335555544751982,13.901049066603038,10350.0,17600.0,,
디씨엠,2020,82.91712887158289,12.124241246956478,-19.16332568040647,-17.532073585039644,흑자지속,흑자지속,흑자지속,8.757741636541052,10.976638404934125,17600.0,,,
디아이,2013,61.778894396553575,,,,흑자지속,흑자지속,흑자지속,1.4446204470455637,,12800.0,8050.0,0.0,148.8372093023256
디아이,2014,65.24663976275829,20.17376584981791,20.21719498107756,17.702236704456578,흑자지속,흑자지속,흑자지속,1.804875311688404,2.8032920878405467,8050.0,4800.0,75.0,76.66666666666667
디아이,2015,67.27566787394284,-27.008552569824545,-468.5962296122369,-127.16406885421608,흑자지속,흑자지속,흑자지속,0.8302178369821942,1.2258352269679895,4800.0,5220.0,50.0,97.95918367346938
디아이,2016,64.13728005237135,3.868558853539808,71.75166084613765,16.140228867083025,흑자지속,흑자지속,흑자지속,0.9465935835896614,1.473724241644483,5220.0,4775.0,50.0,149.14285714285714
디아이,2017,66.2411042983313,27.890840802725908,52.39381282210307,91.25818523462122,흑자지속,흑자지속,흑자지속,9.647719717156004,15.638342714233596,4775.0,4015.0,100.0,7.472613458528952
디아이,2018,68.44906958429281,22.36220178717078,46.50082295041549,-32.41866953783156,흑자지속,흑자지속,흑자지속,6.976435361672871,10.58015522371364,4015.0,2400.0,50.0,11.06060606060606
디아이,2019,66.23029338490876,-78.92569616798679,429.3529582263653,-2805.6834979844984,흑자지속,적자전환,흑자지속,0.2352487238081015,0.352968215971154,2400.0,6900.0,50.0,104.34782608695652
