기업,연도,자산총계,부채총계,자본총계,매출액,영업이익,당기순이익,부채비율,매출액증가율,영업이익증가율,당기순이익증가율,매출액_상태,영업이익_상태,당기순이익_상태,ROA,ROE
셀바스AI,2020,91544239206.0,42086088434.0,49458150772.0,34790558634.0,-1530056408.0,4284014359.0,54.026502596963425,-1.8037863651511266,-303.5900611057733,300.559980429328,흑자지속,적자지속,흑자전환,4.679720314633645,9.18701705234921
셀바스헬스케어,2013,0.0,0.0,0.0,,0.0,0.0,,,,,,적자지속,적자전환,,
셀바스헬스케어,2014,11408383339.0,1129353705.0,10279029634.0,,-32623032.0,-20251673.0,90.10066832923417,,100.0,100.0,,적자지속,적자지속,-0.17751571277210568,-0.39403861494889436
셀바스헬스케어,2015,11585803484.0,1139877278.0,10445926206.0,,-11010000.0,166896572.0,90.16143093075787,,-196.30365122615805,112.13426540600247,,적자지속,흑자전환,1.440526522225966,1.6105855499859052
셀바스헬스케어,2016,45481657317.0,18565836607.0,26915820710.0,23086797282.0,-6732668186.0,-14869693883.0,59.17950729543773,,99.83646899422588,101.12239413476296,,적자지속,적자전환,-32.69382595132929,-79.59849370229593
셀바스헬스케어,2017,54696398369.0,26882217285.0,27814181084.0,29575767705.0,159484531.0,-1116105701.0,50.85194256549824,21.940158875074584,4321.518001642429,-1232.2836600222688,흑자지속,흑자전환,적자지속,-2.0405469725271153,-4.078588212735479
셀바스헬스케어,2018,41258590258.0,26653781868.0,14604808390.0,20026268449.0,-13179400702.0,-19992169627.0,35.39822446349374,-47.684865906593046,101.21010457611929,94.41728575825674,흑자지속,적자전환,적자지속,-48.45577491131932,-94.26047095843177
셀바스헬스케어,2019,47106648743.0,22969160843.0,24137487900.0,22351230199.0,-3373994418.0,-3328422480.0,51.24008721504904,10.401940874395448,-290.61714600619706,-500.65000002643893,흑자지속,적자지속,적자지속,-7.065716982243616,-17.182370683893193
셀바스헬스케어,2020,45136873731.0,20243419222.0,24893454509.0,21152350538.0,1514932447.0,758702367.0,55.15103827827398,-5.667831850867939,322.7158329522531,538.6993668098047,흑자지속,흑자전환,흑자전환,1.6808925924325222,3.0947900640830204
셀트리온,2013,1978508192255.0,891376233855.0,1087131958400.0,226207868892.0,99845426804.0,102454821066.0,54.94705367688895,,,,흑자지속,흑자지속,흑자지속,5.1783875076719985,
셀트리온,2014,2322385038800.0,974603694147.0,1347781344653.0,471045510648.0,201468888037.0,117481628265.0,58.034362180933286,51.97749181797442,50.441267742708106,12.79077198785878,흑자지속,흑자지속,흑자지속,5.058662810095606,9.649758627356173
셀트리온,2015,2748230541703.0,938389810418.0,1809840731285.0,603412768883.0,258954318718.0,158281750300.0,65.85476377696806,21.93643639328846,22.19906235416037,25.776895919882936,흑자지속,흑자지속,흑자지속,5.759405839435774,10.025376469600529
셀트리온,2016,2896847406229.0,822974206572.0,2073873199657.0,670580961669.0,234243034062.0,162418660913.0,71.59069529163378,10.016418094964399,-10.549421354173273,2.5470660758716313,흑자지속,흑자지속,흑자지속,5.606738572551535,8.364089827471156
셀트리온,2017,3315527704653.0,883598310539.0,2431929394114.0,949079965214.0,507828939197.0,386156799413.0,73.34969304286129,29.344103105390452,53.87363421383691,57.93971227234794,흑자지속,흑자지속,흑자지속,11.646918192572148,17.14042243869443
셀트리온,2018,3540626673954.0,907848812346.0,2632777861608.0,982074959799.0,338694787468.0,253563110762.0,74.35909244472367,3.359722621555593,-49.937040068849555,-52.29218408487479,흑자지속,흑자지속,흑자지속,7.161531957811102,10.012942425271657
셀트리온,2019,3893691606446.0,986733418125.0,2906958188321.0,1128459877886.0,378058980939.0,297969202613.0,74.65815175265898,12.972097719701841,10.41218313958039,14.902913274790441,흑자지속,흑자지속,흑자지속,7.65261434982967,10.757523460592276
셀트리온,2020,5047695702044.0,1592540899881.0,3455154802163.0,1849115532111.0,712106830453.0,519232380257.0,68.45014054163128,38.97299231499506,46.90979432137993,42.613516810042405,흑자지속,흑자지속,흑자지속,10.286523017755279,16.32263938203019
셀트리온제약,2013,361353571655.0,192941204820.0,168412366835.0,52657248020.0,7493294238.0,2613059447.0,46.60597820125897,,,,흑자지속,흑자지속,흑자지속,0.7231309310247531,
셀트리온제약,2014,411164710439.0,196739013389.0,214425697050.0,66744353876.0,8349704138.0,5869447715.0,52.150802733303145,21.106063716148213,10.256769411773856,55.480318185268985,흑자지속,흑자지속,흑자지속,1.427517383175516,3.066282205816981
셀트리온제약,2015,466771900807.0,230537478606.0,236234422201.0,74732429050.0,6374153344.0,6733913573.0,50.61024920149977,10.688900756397935,-30.99314822508293,12.837495590470954,흑자지속,흑자지속,흑자지속,1.4426561584700717,2.988466600591065
셀트리온제약,2016,455080595613.0,165374761628.0,289705833985.0,104811184059.0,-2004816178.0,-8105977950.0,63.66033550491471,28.698039506993982,417.9420344841212,183.07342574254105,흑자지속,적자전환,적자전환,-1.7812181024948193,-3.0824710048942525
셀트리온제약,2017,470269310117.0,176645641783.0,293623668334.0,135860255627.0,8670525737.0,2714764747.0,62.4373443082961,22.85368257604655,123.12219857032183,398.58859626631215,흑자지속,흑자전환,흑자전환,0.5772787397767003,0.9307825975568099
셀트리온제약,2018,452444114844.0,182409436191.0,270034678653.0,146880153915.0,3569376313.0,-9388770745.0,59.68354318104156,7.502646201186069,-142.91430705754223,128.9150179585091,흑자지속,흑자지속,적자전환,-2.0751227470904756,-3.3313693641501376
셀트리온제약,2019,470980395573.0,190949017962.0,280031377611.0,173512796760.0,14735270455.0,8602167882.0,59.45711971096179,15.349094327513967,75.77664879718016,209.14423984500422,흑자지속,흑자지속,흑자전환,1.82643862947512,3.1276854057947743
셀트리온제약,2020,548074597598.0,247513800382.0,300560797216.0,233568477708.0,23629562504.0,20939675880.0,54.8393956832231,25.712237172295026,37.64052782396787,58.91928828651955,흑자지속,흑자지속,흑자지속,3.820588651940911,7.213213263247797
셀트리온헬스케어,2013,,,,,,,,,,,,,,,
셀트리온헬스케어,2014,,,,,,,,,,,,,,,
셀트리온헬스케어,2015,,,,,,,,,,,,,,,
셀트리온헬스케어,2016,2005753934105.0,1455436356831.0,550317577274.0,733262825379.0,155301782202.0,97165760174.0,27.4369436807093,,,,,,,4.844350970566932,
셀트리온헬스케어,2017,2874945687952.0,1167472385806.0,1707473302146.0,920921743248.0,153652135027.0,157438653868.0,59.391497700338746,20.37729255985916,-1.0736246357462726,38.283415294273354,흑자지속,흑자지속,흑자지속,5.476230543337784,13.946256520306624
셀트리온헬스케어,2018,2948569159215.0,1313090664811.0,1635478494404.0,713487407415.0,-25199558119.0,11386139801.0,55.46685209308148,-29.073300198043412,709.7413863426008,-1282.7219463278745,흑자지속,적자전환,흑자지속,0.38615813929327475,0.681202750978985
셀트리온헬스케어,2019,2848904874116.0,1183011066877.0,1665893807239.0,1100877966455.0,82793144838.0,64961999795.0,58.47488353769334,35.1892372128637,130.4367688512226,82.47261501041973,흑자지속,흑자전환,흑자지속,2.280244608558837,3.9354543419819836
셀트리온헬스케어,2020,3739698458262.0,1806768713483.0,1932929744779.0,1627596815280.0,362112054668.0,240406565499.0,51.686780802036004,32.36175223987441,77.13604289867999,72.97827550584502,흑자지속,흑자지속,흑자지속,6.428501339937642,13.36028632824717
소룩스,2013,,,,,,,,,,,,,,,
소룩스,2014,,,,,,,,,,,,,,,
소룩스,2015,,,,,,,,,,,,,,,
소룩스,2016,,,,,,,,,,,,,,,
소룩스,2017,,,,,,,,,,,,,,,
소룩스,2018,,,,,,,,,,,,,,,
소룩스,2018,43769018885.0,29058967613.0,14710051272.0,54361020701.0,2930092189.0,2343267795.0,33.60836419625859,,,,,,,5.353713322102947,
소룩스,2019,48227222961.0,27927587845.0,20299635116.0,71108354175.0,6870331617.0,5793938589.0,42.091652534950526,23.551850789267686,57.35151733069539,59.55656486506816,흑자지속,흑자지속,흑자지속,12.013834165167244,33.09906021315257
소룩스,2020,66569299083.0,23561255867.0,43008043216.0,57630614763.0,5075149406.0,4445738559.0,64.60642339402834,-23.386423114564757,-35.37200715465991,-30.325670574368115,흑자지속,흑자지속,흑자지속,6.678361677590987,14.044863675731484
소리바다,2013,32033457997.0,12369068895.0,19664389102.0,25428516052.0,-2940251014.0,-4708532392.0,61.38703197088997,,,,흑자지속,적자전환,적자전환,-14.698795217303621,
소리바다,2014,22958305201.0,9338388816.0,13619916385.0,28967557857.0,-5321586256.0,-7007011831.0,59.324572374823006,12.217259813446068,44.74859802028172,32.80256255357249,흑자지속,적자지속,적자지속,-30.52059709832063,-42.10399903784539
소리바다,2015,19757337881.0,10379956443.0,9377381438.0,28552983857.0,-5192107307.0,-5177140844.0,47.46277810543458,-1.4519463257370342,-2.4937648885922767,-35.34520389030389,흑자지속,적자지속,적자지속,-26.203635708324303,-45.02390571141146
소리바다,2016,46773690752.0,26520791286.0,20252899466.0,39250559883.0,-691888114.0,-8642393822.0,43.299767754876186,27.254581992939364,-650.4258567159025,40.09598554949999,흑자지속,적자지속,적자지속,-18.477040582114977,-58.33487606817324
소리바다,2017,62490966973.0,28238676785.0,34252290188.0,54007575071.0,-4012531858.0,-6015913038.0,54.811586133399295,27.32397292157624,82.75681942261603,-43.6588888072288,흑자지속,적자지속,적자지속,-9.626852214655681,-22.07464307963749
소리바다,2018,63140399155.0,35499920894.0,27640478261.0,46827331298.0,-6627199807.0,-10489300267.0,43.77621717776422,-15.333446459518116,39.453585603956725,42.64714628366163,흑자지속,적자지속,적자지속,-16.612660685356733,-33.89507540171917
소리바다,2018,63140399155.0,35499920894.0,27640478261.0,39727969689.0,-5801690042.0,-10489300267.0,43.77621717776422,-17.869933109029965,-14.228780907354787,-0.0,흑자지속,적자지속,적자지속,-16.612660685356733,-37.94905488954629
소리바다,2019,55377032809.0,34126663070.0,21250369739.0,45818975156.0,-7458717677.0,-12938081652.0,38.37397682951757,13.293630960234129,22.21598546503076,18.926927892911092,흑자지속,적자지속,적자지속,-23.363623863027332,-52.926394944100785
소리바다,2020,30314389678.0,28206629982.0,2107759696.0,21555195384.0,-9421411575.0,-44003322399.0,6.953000599347907,-112.56580763823894,20.832270009390815,70.59748912892535,흑자지속,적자지속,적자지속,-145.15655062300146,-376.7709441070661
소마젠,2013,,,,,,,,,,,,,,,
소마젠,2014,,,,,,,,,,,,,,,
소마젠,2015,,,,,,,,,,,,,,,
소마젠,2016,,,,,,,,,,,,,,,
소마젠,2017,,,,,,,,,,,,,,,
소마젠,2018,,,,,,,,,,,,,,,
소마젠,2018,18903587.0,21978558.0,-3074971.0,18972972.0,-2763500.0,-2345760.0,-16.266600619236975,,,,,,,-12.4090734737275,
소마젠,2019,24420748.0,40739288.0,-16318540.0,17232301.0,-4167226.0,-19788834.0,-66.82244131097049,-10.101210511585192,33.684902138736895,88.14604235903944,흑자지속,적자지속,적자지속,-81.0328741773184,204.076858491482
소마젠,2020,46512003.0,12281890.0,34230113.0,16105984.0,-8705863.0,-18291850.0,73.59414944998176,-6.9931585676479004,52.133108458058665,-8.183885172904873,흑자지속,적자지속,적자지속,-39.327160346115384,-204.2461597314764
소프트센,2013,41141485905.0,26017990190.0,15123495715.0,25733674219.0,483149717.0,870222670.0,36.75972168317337,,,,흑자지속,흑자전환,흑자전환,2.1151950418354732,
소프트센,2014,68413948103.0,36335936803.0,32078011300.0,82760283323.0,2142950609.0,3006005107.0,46.88811593171796,68.90576833991055,77.45399660772117,71.05052589652836,흑자지속,흑자지속,흑자지속,4.393848316536763,12.736903107965311
소프트센,2015,44436608465.0,13854891744.0,30581716721.0,72290559316.0,-3805070894.0,-3178669664.0,68.82099642029915,-14.482837186574024,156.3182833828168,194.5680245117789,흑자지속,적자전환,적자전환,-7.153267933360945,-10.145813792663413
소프트센,2016,65891981228.0,34129321869.0,31762659359.0,115742384982.0,1053141655.0,-882005206.0,48.20413465652911,37.54184404680924,461.30665575088284,-260.39125873368147,흑자지속,흑자전환,적자지속,-1.3385622796013341,-2.829461970613725
소프트센,2017,80239656784.0,46011237155.0,34228419629.0,142514026300.0,458933208.0,-776796773.0,42.657734343431585,18.785267677192838,-129.4760188720098,-13.543881315789141,흑자지속,흑자지속,적자지속,-0.9680958320785032,-2.3542478314114392
소프트센,2018,81481743078.0,45401596741.0,36080146337.0,133604425877.0,1394954215.0,-577946475.0,44.28003743422814,-6.668641674492452,67.10048236242649,-34.406351903089295,흑자지속,흑자지속,적자지속,-0.709295669395228,-1.6440286245618632
소프트센,2019,59357862556.0,26467713575.0,32890148981.0,94999246664.0,247278771.0,-3376557366.0,55.40992812867957,-40.637352998746934,-464.1221077566743,82.88355824131436,흑자지속,흑자지속,적자지속,-5.688475326776556,-9.791337996834065
소프트센,2020,70471701437.0,28100287398.0,42371414039.0,78927099697.0,4044949768.0,903158130.0,60.12543074027952,-20.363280835987567,93.88672826159062,473.861149431274,흑자지속,흑자지속,흑자전환,1.2815897893531087,2.4000514838098566
소프트캠프,2013,,,,,,,,,,,,,,,
소프트캠프,2014,,,,,,,,,,,,,,,
소프트캠프,2015,,,,,,,,,,,,,,,
소프트캠프,2016,,,,,,,,,,,,,,,
소프트캠프,2017,,,,,,,,,,,,,,,
소프트캠프,2018,,,,,,,,,,,,,,,
소프트캠프,2018,13311788985.0,13134454983.0,177334002.0,16930847209.0,2925695746.0,2401041340.0,1.3321575499718605,,,,,,,18.036954632510653,
소프트캠프,2019,21126082496.0,11516641429.0,9609441067.0,19738973639.0,4093023154.0,627526282.0,45.48614760365272,14.226304170403983,28.519931700342394,-282.62004458962247,흑자지속,흑자지속,흑자지속,2.970386403247339,12.823964535318982
소프트캠프,2020,21098349126.0,4986973847.0,16111375279.0,18925356487.0,2395203182.0,1828700533.0,76.36320350365976,-4.299084947535235,-70.88417319913196,65.68457925855485,흑자지속,흑자지속,흑자지속,8.667505320340199,14.21961502621119
손오공,2013,65267158658.0,42988597746.0,22278560912.0,58244255638.0,-8758026089.0,-10060951228.0,34.13441211488873,,,,흑자지속,적자전환,적자전환,-15.415028683444607,
손오공,2014,54240480220.0,33937546455.0,20302933765.0,53055084107.0,-3499374145.0,-4966813844.0,37.43133114355012,-9.780724351571331,-150.27406976512367,-102.56348524424384,흑자지속,적자지속,적자지속,-9.15702409686372,-23.32850869456576
손오공,2015,69775982808.0,40144564616.0,29631418192.0,125089089431.0,10396218956.0,9302728975.0,42.46650064899219,57.58616171215672,133.66006583557376,153.39093353517805,흑자지속,흑자전환,흑자전환,13.33227938988402,37.25983660711514
손오공,2016,81428158530.0,50042615404.0,31385543126.0,129315002854.0,3711131775.0,1766272796.0,38.54384489664819,3.2679219964687056,-180.13607670937526,-426.68698720081517,흑자지속,흑자지속,흑자지속,2.169117941368236,5.789448565931616
손오공,2017,60058074995.0,40965082209.0,19092992786.0,104074946240.0,-11927685545.0,-12292550340.0,31.790883719782137,-24.25180845714362,131.1135950138766,114.36864399287869,흑자지속,적자전환,적자전환,-20.467772803279807,-48.70406844378288
손오공,2018,46444144663.0,26241238349.0,20202906314.0,99181868356.0,944536701.0,1109913528.0,43.49936135242203,-4.933439917099518,1362.8080552478184,1207.5232466217856,흑자지속,흑자전환,흑자전환,2.3897813945192947,5.649004366463268
손오공,2019,55702503911.0,31264009040.0,24438494871.0,73402174436.0,-2068422836.0,-1917457613.0,43.873242951604446,-35.121158355434744,145.6645848499035,157.88464477519588,흑자지속,적자전환,적자전환,-3.4423185285596203,-8.590490271816497
손오공,2020,53273540288.0,30770520004.0,22503020284.0,85260555025.0,-1359026245.0,-1975474587.0,42.240519707057764,13.908401822534348,-52.198888256201414,2.9368625838971623,흑자지속,적자지속,적자지속,-3.7081721551082665,-8.416748289768748
솔고바이오,2013,64325810673.0,33496814586.0,30828996087.0,35048356626.0,-5114071600.0,-5835822119.0,47.92632345314555,,,,흑자지속,적자지속,적자지속,-9.072286937301698,
솔고바이오,2014,56356090324.0,26966799723.0,29389290601.0,30141224290.0,-886410859.0,-2491866854.0,52.14927159076572,-16.28046786947552,-476.94144290712035,-134.19478089819322,흑자지속,적자지속,적자지속,-4.421646071744627,-8.276113423521121
솔고바이오,2015,53542135211.0,16172193823.0,37369941388.0,22432074200.0,-7045497372.0,-6987543224.0,69.79538869851143,-34.36663957718186,87.41876105833568,64.33844093527428,흑자지속,적자지속,적자지속,-13.050550181578188,-20.933563840732457
솔고바이오,2016,49187150805.0,16623878424.0,32563272381.0,23721925349.0,-7798412470.0,-8010522207.0,66.20280265896162,5.437379681554279,9.654722687424098,12.77044063501964,흑자지속,적자지속,적자지속,-16.285802442099797,-22.90906359161462
솔고바이오,2017,64743115135.0,17726103708.0,47017011427.0,23210534901.0,-6060929204.0,-8521580111.0,72.62086683497053,-2.2032686889002604,-28.666945405884665,5.997219967929491,흑자지속,적자지속,적자지속,-13.162141014115726,-21.41630992812154
솔고바이오,2018,75095792663.0,23200611000.0,51895181663.0,22540749209.0,-12335637118.0,-15360070782.0,69.10531179274571,-2.9714437873811668,50.866508587902835,44.52121847650481,흑자지속,적자지속,적자지속,-20.45396983946874,-31.057992553099904
솔고바이오,2019,56455026504.0,23284068395.0,33170958109.0,21441926445.0,-5942269378.0,-18787613830.0,58.756429964034716,-5.124645711375585,-107.5913482426444,18.243631570321668,흑자지속,적자지속,적자지속,-33.27890356878824,-44.171779465615415
솔고바이오,2020,57177491288.0,22405440965.0,34772050323.0,22854033648.0,521996443.0,1636534479.0,60.814228710831365,6.178809503606276,1238.3735383039766,1248.012099413886,흑자지속,흑자전환,흑자전환,2.8622005655282465,4.817374198665068
솔루스첨단소재,2013,,,,,,,,,,,,,,,
솔루스첨단소재,2014,,,,,,,,,,,,,,,
솔루스첨단소재,2015,,,,,,,,,,,,,,,
솔루스첨단소재,2016,,,,,,,,,,,,,,,
솔루스첨단소재,2017,,,,,,,,,,,,,,,
솔루스첨단소재,2018,,,,,,,,,,,,,,,
솔루스첨단소재,2018,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
솔루스첨단소재,2019,494200175438.0,353568066473.0,140632108965.0,69994767555.0,10179272706.0,4493418770.0,28.4565072928921,100.0,100.0,100.0,흑자전환,흑자전환,흑자전환,0.9092305088757953,6.390316981050616
솔루스첨단소재,2020,841168486543.0,351309828513.0,489858658030.0,290163176318.0,30385573962.0,-11038453090.0,58.23549810373913,75.8774464619555,66.49965303031587,140.70696077941116,흑자지속,흑자지속,적자전환,-1.3122761095539117,-3.5015431368204437
솔루에타,2013,85777168613.0,23444245469.0,62332923144.0,100089278013.0,22483599103.0,17448957536.0,72.66843164901704,,,,흑자지속,흑자지속,흑자전환,20.34219340431285,
솔루에타,2014,78021387332.0,11365475062.0,66655912270.0,86199618290.0,2991506459.0,2753887761.0,85.43287238198273,-16.11336569527633,-651.5811652472852,-533.6117899613992,흑자지속,흑자지속,흑자지속,3.529657514652408,4.269962981154418
솔루에타,2015,89980200555.0,13558379335.0,76421821220.0,69881989420.0,11171211416.0,9384533356.0,84.93181916535904,-23.350263788182808,73.22128865348117,70.65503785290184,흑자지속,흑자지속,흑자지속,10.429553721947691,13.11809060304398
솔루에타,2016,165524301772.0,91430837528.0,74093464244.0,140395877882.0,-98157287.0,-3448008545.0,44.76289188403247,50.2250418785554,11480.929279351414,372.17256667210495,흑자지속,적자전환,적자전환,-2.083082972160444,-4.581605827435632
솔루에타,2017,204394199941.0,119794405057.0,84599794884.0,155927911906.0,2828300813.0,8999184.0,41.39050663297706,9.9610350925262,103.47053915017914,38414.67991986829,흑자지속,흑자전환,흑자전환,0.004402856833803349,0.011341608395277042
솔루에타,2018,212054430801.0,140723561475.0,71330869326.0,227297064310.0,5531136616.0,-16426484934.0,33.63799994961653,31.39906475283944,48.865829767817836,100.05478459960338,흑자지속,흑자지속,적자전환,-7.746353081117764,-21.068960383414506
솔루에타,2019,185747167306.0,115166172555.0,70580994751.0,256338425431.0,6175792637.0,-3403117680.0,37.9984232194103,11.329304637871086,10.438433718415018,-382.6893007708156,흑자지속,흑자지속,적자지속,-1.8321235953998167,-4.796100314986351
솔루에타,2020,195260091972.0,139138198465.0,56121893507.0,226275685904.0,8131869568.0,-15536260224.0,28.742121823361526,-13.28589035401464,24.05445530874506,78.09564444123461,흑자지속,흑자지속,적자지속,-7.9567002489315,-24.523924336064283
솔루엠,2013,,,,,,,,,,,,,,,
솔루엠,2014,,,,,,,,,,,,,,,
솔루엠,2015,,,,,,,,,,,,,,,
솔루엠,2016,,,,,,,,,,,,,,,
솔루엠,2017,,,,,,,,,,,,,,,
솔루엠,2018,,,,,,,,,,,,,,,
솔루엠,2018,346702296941.0,321389645572.0,25312651369.0,709348803278.0,-9400140609.0,-16975715720.0,7.300975964779252,,,,,,,-4.896337829249756,
솔루엠,2019,341683053210.0,278512967310.0,63170085900.0,913607360717.0,51315606745.0,38482608773.0,18.487918937312752,22.35736775136068,118.31828795421173,144.11269469836574,흑자지속,흑자전환,흑자전환,11.262662403496028,86.98331439726473
솔루엠,2020,454394740698.0,337707299050.0,116687441648.0,1076474322659.0,56431988363.0,38906936926.0,25.67975180979325,15.129665289154524,9.066456395420207,1.0906233862795762,흑자지속,흑자지속,흑자지속,8.562365151109516,43.26417410093286
솔본,2013,183393605838.0,31304949940.0,152088655898.0,98530590689.0,420840482.0,7313872747.0,82.93018461742166,,,,흑자지속,흑자지속,흑자지속,3.9880740190367816,
솔본,2014,180340397346.0,24934532763.0,155405864583.0,71637247930.0,-1941749577.0,4867544428.0,86.17362879867633,-37.54100490470921,121.67326245283378,-50.257955632161725,흑자지속,적자전환,흑자지속,2.6990871150522966,3.1659389704804606
솔본,2015,187536391115.0,23449503104.0,164086888011.0,70497412950.0,3022898989.0,3415497307.0,87.49602519032138,-1.6168465370614709,164.23468280170178,-42.51349043736781,흑자지속,흑자전환,흑자지속,1.8212450856567717,2.1380749824646523
솔본,2016,191339662207.0,23689653700.0,167650008507.0,74489280487.0,5990391762.0,3567437083.0,87.61905742554752,5.3589825420540445,49.53754096391935,4.259073740194117,흑자지속,흑자지속,흑자지속,1.8644524830092903,2.1507629211250134
솔본,2017,187436714114.0,22201596119.0,165235117995.0,74108666581.0,2449639097.0,-6157927124.0,88.15515080706288,-0.5135889276647462,-144.54180900918237,157.93243426178617,흑자지속,흑자지속,적자전환,-3.285336681827828,-3.6997310085363653
솔본,2018,197269651227.0,19650594639.0,177619056588.0,84440586565.0,15327893456.0,10063844155.0,90.03871375207741,12.235727396382753,84.01842298792137,161.18861768085478,흑자지속,흑자지속,흑자전환,5.1015673685251475,5.870626581834832
솔본,2019,208145440553.0,25111899491.0,183033541062.0,80312073074.0,314829373.0,5773648464.0,87.93540736502187,-5.140588871608338,-4768.635130814176,-74.30649298706594,흑자지속,흑자지속,흑자지속,2.7738529600555233,3.2017783881890196
솔본,2020,217808281335.0,32585142490.0,185223138845.0,82039359099.0,7272034079.0,5140019785.0,85.0395300443685,2.105435785908101,95.67068347617956,-12.327358755487747,흑자지속,흑자지속,흑자지속,2.3598826240653326,2.791541913807547
솔브레인,2013,,,,,,,,,,,,,,,
솔브레인,2014,,,,,,,,,,,,,,,
솔브레인,2015,,,,,,,,,,,,,,,
솔브레인,2016,,,,,,,,,,,,,,,
솔브레인,2017,,,,,,,,,,,,,,,
솔브레인,2018,,,,,,,,,,,,,,,
솔브레인,2018,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
솔브레인,2019,0.0,0.0,0.0,0.0,0.0,0.0,,,,,적자지속,적자지속,적자지속,,
솔브레인,2020,717745270916.0,209294556800.0,508450714116.0,470067532131.0,103956835667.0,64882603625.0,70.8399950120334,100.0,100.0,100.0,흑자전환,흑자전환,흑자전환,9.039781417465225,25.52168846406514
솔브레인홀딩스,2013,567642632623.0,179387285315.0,388255347308.0,635105675885.0,88468814101.0,62039520287.0,68.39784839872306,,,,흑자지속,흑자지속,흑자지속,10.92932713674513,
솔브레인홀딩스,2014,574278287856.0,152270120147.0,422008167709.0,538585350434.0,48028483013.0,36427662914.0,73.48495958022679,-17.921082586673123,-84.20072538425563,-70.30881293006796,흑자지속,흑자지속,흑자지속,6.34320741081791,8.991559471423495
솔브레인홀딩스,2015,731701917451.0,239037532020.0,492664385431.0,627917400938.0,101050876342.0,80587127835.0,67.33129621243508,14.226720006573057,52.47098812834559,54.79716935862925,흑자지속,흑자지속,흑자지속,11.01365541253986,17.62097868977278
솔브레인홀딩스,2016,829391036861.0,268417587407.0,560973449454.0,722520542290.0,105139004610.0,74520295421.0,67.63678705488773,13.093488117605503,3.888307943530948,-8.141181378476329,흑자지속,흑자지속,흑자지속,8.984941012027004,14.145333994983877
솔브레인홀딩스,2017,895949561120.0,246090612409.0,649858948711.0,775598355835.0,105694335186.0,43086343687.0,72.53298365352516,6.843466485673123,0.5254118633914806,-72.95571878261799,흑자지속,흑자지속,흑자지속,4.809014430805574,7.116813813752715
솔브레인홀딩스,2018,1006120382646.0,272332651913.0,733787730733.0,963424733722.0,164072470663.0,102956627488.0,72.93239888483411,19.495698139424977,35.580701162784926,58.15097605831943,흑자지속,흑자지속,흑자지속,10.233032673210928,14.881924557412555
솔브레인홀딩스,2018,1006120382646.0,272332651913.0,733787730733.0,,4624501558.0,102956627488.0,72.93239888483411,,-3447.895240280942,0.0,,흑자지속,흑자지속,10.233032673210928,14.030846139271624
솔브레인홀딩스,2019,1159459650316.0,317791133396.0,841668516920.0,,14418726476.0,119290716527.0,72.59144522110891,,67.92711502158328,13.692674094469856,,흑자지속,흑자지속,10.288475023213477,15.143640669769235
솔브레인홀딩스,2020,1339377713537.0,303291220254.0,1036086493283.0,,16575356469.0,1444437253839.0,77.35581104652883,,13.011062519430153,91.74137082036958,,흑자지속,흑자지속,107.8439068561594,153.84725334140848
솔트룩스,2013,,,,,,,,,,,,,,,
솔트룩스,2014,,,,,,,,,,,,,,,
솔트룩스,2015,,,,,,,,,,,,,,,
솔트룩스,2016,,,,,,,,,,,,,,,
솔트룩스,2017,,,,,,,,,,,,,,,
솔트룩스,2018,,,,,,,,,,,,,,,
솔트룩스,2018,42225323394.0,15328837316.0,26896486078.0,,194748250.0,52482906.0,63.69752536181132,,,,,,,0.12429249033876565,
솔트룩스,2019,42735862514.0,3966830612.0,38769031902.0,,25138761.0,826261359.0,90.71779442686926,,-674.6931123614247,93.64814711128226,,흑자지속,흑자지속,1.9334144917031264,2.516576079554136
솔트룩스,2020,64261367750.0,6082873929.0,58178493821.0,,355527741.0,513445906.0,90.53416672881195,,92.92917032879299,-60.92471462806833,,흑자지속,흑자지속,0.7989962305151838,1.0592243632231022
송원산업,2013,866022000000.0,559599000000.0,306423000000.0,692164000000.0,42079000000.0,22927000000.0,35.38281937410366,,,,,흑자지속,흑자지속,2.647392329525116,
송원산업,2014,855857000000.0,567230000000.0,288627000000.0,665498000000.0,3398000000.0,-13391000000.0,33.72374123247225,-4.006924138013939,-1138.3460859329016,271.21200806511837,흑자지속,흑자지속,적자전환,-1.5646305399149625,-4.50079825224771
송원산업,2015,846381000000.0,529968000000.0,316413000000.0,654421000000.0,49390000000.0,28645000000.0,37.38422767051718,-1.6926412813769731,93.12006479044341,146.74812358177692,흑자지속,흑자지속,흑자전환,3.3844096216715642,9.468795451540394
송원산업,2016,829523000000.0,475334000000.0,354189000000.0,694326000000.0,76350000000.0,42244000000.0,42.697911932520256,5.747300259532266,35.311067452521286,32.19155383012972,흑자지속,흑자지속,흑자지속,5.092565245327737,12.598829111753322
송원산업,2017,865121000000.0,486994000000.0,378127000000.0,724853000000.0,54466000000.0,34706000000.0,43.70798998059231,4.211474602436632,-40.179194359784084,-21.71958739122918,흑자지속,흑자지속,흑자지속,4.011693161996992,9.478421883449222
송원산업,2018,872544000000.0,461346000000.0,411198000000.0,788738000000.0,54277000000.0,37805000000.0,47.12633403014633,8.099647791788907,-0.34821379221401333,8.197328395714852,흑자지속,흑자지속,흑자지속,4.332732790552683,9.57907072498654
